                      	  4.83	 3.768	  2.52	 2.155	  3.34	 3.053	 2.583	 3.071	  2.69	  2.69	 6.899	 6.835	  5.92	 6.049	 | 6.899 max

train losses      7:	0.6011	0.4557	0.2937	0.2733	0.3315	0.3232	0.3982	0.4052	0.4375	0.4433	 1.143	 1.163	 1.259	 1.252	
val losses        7:	0.6468	0.3935	0.2597	0.2435	0.3318	0.3056	0.3843	0.3985	0.4043	0.4053	 1.231	  1.26	 1.226	 1.219	 | 0.6221 mean
                     	  1.54	 1.049	0.6907	0.6468	0.8408	0.7978	 1.054	 1.046	  1.07	 1.053	 3.251	 3.357	 3.332	 3.226	 | 2.124 quantile
                      	 4.959	 3.329	 2.534	  2.18	 3.302	 3.072	 2.725	 2.759	 2.638	 2.679	 7.106	 6.822	 6.344	 6.008	 | 7.106 max

train losses      8:	0.6094	0.4372	0.2835	0.2657	0.3303	 0.322	0.3882	0.3968	 0.434	 0.441	  1.13	 1.147	 1.236	 1.231	
val losses        8:	0.6231	0.3851	0.2538	0.2369	 0.332	0.3058	  0.38	0.3967	0.3958	0.4004	 1.234	  1.26	 1.211	 1.207	 | 0.6158 mean
                     	 1.494	 1.012	0.6921	 0.619	 0.838	0.7978	 1.045	 1.032	  1.06	 1.034	 3.254	 3.341	 3.281	 3.118	 | 2.125 quantile
                      	 5.206	  2.99	 2.743	 2.459	 3.352	 3.016	 2.417	 2.725	 2.691	 2.681	 6.612	 6.589	  6.18	 6.394	 | 6.612 max

train losses      9:	0.5963	0.4195	0.2751	0.2559	0.3301	 0.321	0.3798	0.3876	0.4298	0.4404	 1.098	 1.113	 1.209	 1.206	
val losses        9:	0.6313	0.3738	0.2477	0.2322	  0.33	0.3032	0.3794	0.3937	0.3938	0.3971	 1.242	 1.268	 1.242	 1.239	 | 0.6195 mean
                     	 1.501	0.9828	 0.675	0.6131	0.8351	0.7864	 1.046	 1.039	  1.05	 1.036	 3.253	 3.318	 3.334	 3.214	 | 2.124 quantile
                      	 5.153	 2.923	 2.695	 2.561	 3.224	 3.103	 2.235	 2.509	 2.743	 2.779	 7.656	 7.455	 6.248	 6.234	 | 7.656 max

train losses     10:	0.6063	 0.404	0.2683	0.2498	0.3296	0.3204	 0.376	0.3834	0.4284	0.4351	 1.067	 1.085	 1.209	 1.204	
val losses       10:	0.6273	0.3671	0.2447	0.2284	0.3291	0.3031	0.3726	0.3893	0.3925	0.3927	  1.24	 1.275	 1.209	 1.208	 | 0.6128 mean
                     	   1.5	 0.957	0.6608	0.6068	 0.836	0.7879	  1.02	  1.01	 1.042	 1.017	 3.247	 3.279	 3.121	 3.055	 | 2.103 quantile
                      	  5.25	 2.709	 2.397	 2.419	 3.177	  3.04	 2.178	 2.464	  2.71	 2.812	 6.799	 7.035	 6.373	 6.417	 | 7.035 max

train losses     11:	 0.594	0.3908	0.2619	0.2464	0.3292	0.3198	0.3754	0.3812	0.4215	0.4306	 1.059	 1.076	 1.174	 1.172	
val losses       11:	0.6149	0.3614	0.2398	0.2282	0.3291	0.3015	0.3775	0.3955	0.3889	0.3913	 1.287	 1.315	 1.206	 1.202	 | 0.617 mean
                     	 1.476	0.9494	0.6463	0.6138	0.8304	0.7816	  1.03	 1.041	 1.045	 1.021	  3.42	 3.474	 3.204	 3.157	 | 2.175 quantile
                      	 5.325	 2.647	 2.362	  2.46	 3.146	 3.045	 2.194	 2.522	 2.656	 2.668	 7.237	 7.026	 5.736	 5.867	 | 7.237 max

train losses     12:	0.5952	0.3809	0.2549	0.2411	0.3287	0.3192	0.3704	0.3807	0.4195	0.4279	 1.041	 1.056	 1.165	 1.161	
val losses       12:	0.6175	0.3578	0.2384	0.2235	0.3286	 0.301	0.3767	0.3984	0.3831	0.3879	 1.283	 1.309	 1.213	 1.209	 | 0.6163 mean
                     	 1.477	0.9445	0.6405	0.5887	0.8339	0.7768	 1.035	 1.012	 1.027	 1.004	 3.314	 3.293	 3.232	 3.134	 | 2.137 quantile
                      	  5.37	 2.602	 2.362	 2.768	  3.15	  3.05	 2.121	 2.368	  2.69	 2.719	 7.498	 7.352	 6.412	 6.503	 | 7.498 max

train losses     13:	0.5836	0.3729	0.2491	 0.235	0.3284	0.3187	0.3689	0.3741	0.4153	0.4242	 1.021	 1.035	 1.157	 1.156	
val losses       13:	0.6723	0.3534	0.2351	0.2233	 0.329	0.3005	0.3766	 0.397	 0.383	0.3848	 1.237	 1.263	 1.207	 1.199	 | 0.6114 mean
                     	  1.59	0.9316	0.6351	0.5898	 0.835	0.7786	 1.024	  1.02	 1.024	 1.003	 3.287	  3.33	 3.271	 3.217	 | 2.101 quantile
                      	 4.983	 2.557	 2.234	 2.622	 3.093	 3.039	 2.425	  2.41	 2.778	 2.703	 7.124	 6.889	 6.474	 6.594	 | 7.124 max

train losses     14:	0.5877	0.3673	0.2489	0.2345	0.3289	0.3184	0.3653	0.3724	0.4124	0.4201	 1.002	 1.016	  1.13	 1.127	
val losses       14:	 0.613	0.3492	 0.234	0.2224	0.3293	0.3002	0.3694	0.3883	0.3775	0.3784	 1.278	 1.306	 1.255	 1.236	 | 0.6169 mean
                     	 1.472	0.9289	0.6255	0.5931	0.8349	0.7738	 1.006	 1.007	   1.0	0.9845	  3.34	 3.336	 3.428	 3.288	 | 2.151 quantile
                      	 5.514	 2.694	 2.275	 2.821	 3.084	 3.011	 2.115	 2.312	  2.57	 2.586	  7.25	 7.125	 6.472	 6.517	 | 7.25 max

train losses     15:	0.5898	 0.364	 0.243	0.2299	0.3282	0.3185	0.3594	0.3663	0.4084	0.4165	0.9702	0.9805	 1.111	 1.109	
val losses       15:	0.6489	0.3444	 0.233	0.2214	0.3287	   0.3	  0.37	0.3904	0.3742	 0.376	 1.309	 1.317	 1.289	 1.281	 | 0.6273 mean
                     	 1.533	0.9094	0.6269	0.5848	 0.833	0.7726	  1.01	 1.022	0.9989	 0.968	 3.366	 3.365	 3.143	 3.083	 | 2.209 quantile
                      	  5.21	 2.545	 2.269	 3.021	   3.0	  3.01	 2.197	 2.324	   2.6	 2.628	 7.052	 7.213	 6.444	 6.021	 | 7.213 max

train losses     16:	0.5831	0.3588	 0.244	0.2311	0.3284	0.3185	0.3648	0.3723	0.4045	0.4119	0.9529	0.9668	 1.081	  1.08	
val losses       16:	0.6105	0.3427	0.2331	0.2198	0.3292	0.3012	0.3635	 0.381	0.3726	0.3744	 1.317	 1.337	 1.235	  1.23	 | 0.6176 mean
                     	 1.474	0.9083	0.6235	0.5848	0.8318	0.7757	  1.01	0.9845	0.9917	0.9612	 3.419	 3.415	 3.282	 3.227	 | 2.162 quantile
                      	 5.551	 2.605	 2.099	  2.61	 2.914	 3.042	  2.08	 2.371	 2.692	 2.646	 7.199	 7.045	 6.362	 6.458	 | 7.199 max

train losses     17:	0.5912	0.3531	0.2401	0.2283	 0.328	0.3179	0.3578	0.3655	0.4018	0.4081	0.9188	0.9358	 1.054	 1.055	
val losses       17:	0.6184	0.3385	 0.232	0.2221	0.3287	0.3025	0.3619	0.3804	0.3678	0.3703	 1.285	 1.302	 1.251	 1.244	 | 0.6146 mean
                     	 1.492	0.9009	0.6192	0.5801	0.8331	0.7811	0.9935	0.9901	0.9818	0.9536	 3.396	 3.432	 3.313	 3.217	 | 2.173 quantile
                      	 5.618	 2.472	 2.236	 2.906	 2.992	 2.957	 2.164	 2.336	 2.572	 2.568	  7.22	 7.321	  6.58	 6.719	 | 7.321 max

train losses     18:	 0.606	0.3523	0.2423	0.2317	0.3281	0.3179	0.3567	0.3629	0.3981	 0.404	0.9254	0.9363	 1.054	 1.054	
val losses       18:	0.6293	0.3368	0.2317	0.2159	0.3282	0.3004	0.3625	0.3795	 0.365	0.3657	 1.271	 1.286	 1.247	 1.239	 | 0.6113 mean
                     	   1.5	0.9033	0.6146	0.5617	0.8287	 0.773	0.9937	0.9875	0.9708	0.9439	 3.318	 3.367	 3.163	 3.083	 | 2.141 quantile
                      	 5.413	 2.505	 2.184	 3.115	 2.937	 2.985	 2.071	 2.404	 2.539	 2.621	 6.957	 7.086	 6.383	 5.971	 | 7.086 max

train losses     19:	0.5817	0.3482	0.2389	0.2272	0.3278	0.3178	0.3559	0.3647	 0.394	0.3997	0.9154	0.9247	 1.018	 1.018	
val losses       19:	0.6219	0.3339	0.2329	0.2165	0.3291	0.3007	 0.362	0.3828	0.3647	0.3649	 1.314	 1.322	 1.254	 1.243	 | 0.6173 mean
                     	 1.491	0.8942	 0.621	0.5657	0.8292	0.7707	0.9866	0.9781	0.9586	0.9407	 3.375	 3.449	  3.29	 3.221	 | 2.163 quantile
                      	 5.543	 2.434	 2.369	 3.171	 2.931	 3.006	 2.048	 2.435	 2.588	  2.52	 7.367	 7.146	 6.538	 6.552	 | 7.367 max

train losses     20:	0.5859	0.3434	0.2364	0.2246	0.3277	0.3173	0.3495	0.3577	0.3905	0.3953	0.8789	0.8935	0.9833	0.9844	
val losses       20:	0.6191	  0.33	 0.232	0.2187	0.3285	0.3004	0.3595	0.3785	0.3635	 0.362	 1.281	 1.299	  1.26	 1.248	 | 0.6129 mean
                     	 1.483	0.8787	0.6099	0.5723	0.8291	0.7704	0.9754	0.9734	0.9537	0.9323	 3.389	 3.423	 3.378	 3.257	 | 2.153 quantile
                      	 5.471	 2.407	 2.136	 3.011	 2.922	 2.997	 1.932	 2.374	 2.411	 2.632	  6.88	 7.031	 6.553	 6.602	 | 7.031 max

train losses     21:	0.5728	0.3404	0.2335	 0.221	0.3274	 0.317	0.3488	 0.355	0.3873	0.3919	0.8299	0.8382	0.9749	0.9777	
val losses       21:	0.6112	0.3288	0.2314	0.2174	0.3285	0.3006	0.3623	0.3816	0.3632	0.3622	 1.291	 1.305	 1.274	 1.263	 | 0.6157 mean
                     	 1.475	0.8799	0.6116	0.5695	0.8295	 0.771	 0.987	0.9898	 0.957	0.9171	 3.337	 3.392	 3.425	 3.345	 | 2.159 quantile
                      	 5.554	 2.424	 1.995	 3.033	 2.861	  2.94	  2.19	 2.289	 2.335	 2.464	 6.752	 7.219	 5.808	 5.947	 | 7.219 max

train losses     22:	0.5867	0.3386	0.2372	0.2259	0.3272	0.3171	0.3516	0.3582	0.3844	0.3883	0.8294	0.8433	0.9481	 0.949	
val losses       22:	0.6345	0.3249	0.2324	0.2168	0.3286	0.3003	0.3606	0.3781	0.3575	0.3566	 1.349	 1.366	 1.248	 1.237	 | 0.6208 mean
                     	 1.506	0.8715	0.6125	 0.563	0.8332	0.7689	 0.974	0.9766	0.9393	0.9089	 3.545	 3.554	 3.452	 3.332	 | 2.206 quantile
                      	 5.405	  2.48	 2.258	 3.228	  2.91	 2.957	 2.118	 2.396	 2.372	 2.446	 7.189	 7.013	 6.078	  6.12	 | 7.189 max

train losses     23:	0.5828	0.3359	0.2373	0.2248	 0.327	0.3174	0.3489	 0.356	0.3833	0.3855	0.8086	0.8156	0.9208	 0.923	
val losses       23:	0.6176	0.3242	0.2327	 0.217	0.3284	0.3013	 0.359	0.3782	0.3596	0.3582	 1.351	 1.368	 1.312	 1.301	 | 0.6292 mean
                     	 1.476	0.8685	0.6134	0.5604	0.8328	0.7719	  0.97	0.9864	0.9419	0.9169	 3.517	 3.479	 3.467	 3.398	 | 2.249 quantile
                      	 5.645	  2.66	 2.103	 3.284	 2.873	 2.922	 2.047	 2.386	 2.435	 2.523	 7.487	 7.211	 6.676	 6.623	 | 7.487 max

train losses     24:	0.5795	0.3345	0.2345	0.2233	0.3275	0.3179	0.3462	0.3543	0.3813	0.3837	0.7938	0.8074	0.8951	0.8987	
val losses       24:	0.6192	0.3193	0.2271	0.2131	0.3283	0.3016	 0.352	0.3739	0.3588	0.3573	 1.322	 1.326	 1.281	 1.266	 | 0.6176 mean
                     	 1.479	0.8501	0.6051	 0.564	0.8299	0.7732	0.9603	0.9739	  0.93	0.9111	 3.497	 3.487	 3.346	 3.245	 | 2.174 quantile
                      	 5.504	 2.486	 2.213	 2.948	 2.901	 2.961	 2.081	 2.348	 2.383	 2.482	 6.838	  6.96	 6.575	 6.631	 | 6.96 max

train losses     25:	0.5886	0.3317	0.2321	 0.219	0.3269	0.3172	0.3443	0.3505	0.3806	0.3832	0.7817	0.7895	0.9095	0.9145	
val losses       25:	0.6614	0.3212	0.2313	0.2159	0.3284	0.3007	0.3543	0.3749	0.3549	0.3533	 1.295	 1.308	 1.302	 1.286	 | 0.6206 mean
                     	 1.563	 0.854	0.6064	0.5656	0.8322	0.7715	0.9623	0.9695	0.9268	0.8917	 3.392	  3.38	 3.388	 3.323	 | 2.189 quantile
                      	  5.22	 2.664	 2.098	 3.178	 2.902	 2.949	 2.076	 2.287	 2.358	 2.376	 6.763	 7.195	 6.198	 6.191	 | 7.195 max

train losses     26:	0.5766	0.3305	0.2338	0.2214	0.3267	0.3167	0.3428	0.3487	0.3778	0.3796	0.8016	0.8087	0.9204	0.9214	
val losses       26:	  0.62	 0.323	0.2298	0.2162	0.3294	0.3012	0.3558	 0.375	0.3593	0.3563	 1.325	 1.327	 1.344	 1.324	 | 0.6275 mean
                     	  1.48	0.8565	0.6052	 0.566	0.8337	0.7707	0.9602	0.9688	0.9405	0.8963	 3.357	 3.424	 3.566	 3.466	 | 2.277 quantile
                      	 5.404	 2.525	 2.111	 3.281	 2.923	 3.045	 1.955	 2.268	 2.376	 2.344	 7.778	 7.539	 7.446	 7.472	 | 7.778 max

train losses     27:	0.5911	0.3277	 0.231	0.2203	0.3269	0.3168	0.3409	0.3482	0.3767	0.3787	0.7829	0.7942	0.8803	0.8836	
val losses       27:	0.6253	0.3149	 0.227	0.2136	 0.328	0.3006	0.3571	0.3752	0.3522	0.3513	 1.349	 1.374	 1.297	 1.276	 | 0.6244 mean
                     	 1.492	 0.841	0.5984	0.5502	0.8313	0.7712	0.9575	0.9719	0.9175	 0.881	 3.443	  3.42	 3.419	 3.295	 | 2.257 quantile
                      	 5.497	 2.568	 2.027	 3.207	 2.842	 2.957	 2.038	 2.308	 2.275	 2.425	 7.626	 7.396	 6.264	 6.062	 | 7.626 max

train losses     28:	0.5886	0.3264	0.2306	0.2155	0.3263	0.3162	  0.34	0.3432	0.3726	0.3744	0.7747	0.7798	0.8365	0.8408	
val losses       28:	0.6139	0.3153	0.2289	 0.214	 0.328	 0.301	0.3561	0.3737	0.3521	0.3506	 1.321	 1.328	 1.331	 1.312	 | 0.6232 mean
                     	 1.478	0.8469	0.6001	0.5562	0.8333	0.7714	0.9599	0.9711	  0.92	0.8799	  3.45	 3.451	 3.474	 3.391	 | 2.266 quantile
                      	  5.59	 2.766	 1.994	 3.211	 2.871	 2.984	 1.987	 2.283	 2.401	 2.443	 6.815	 6.674	 6.762	 6.713	 | 6.815 max

train losses     29:	0.5664	0.3258	 0.232	0.2184	0.3262	0.3164	0.3397	0.3448	 0.372	0.3737	0.7566	0.7624	0.8661	0.8703	
val losses       29:	0.6075	0.3144	0.2294	0.2121	0.3282	0.3007	0.3538	0.3725	0.3511	0.3491	 1.321	  1.33	 1.347	 1.332	 | 0.6249 mean
                     	 1.462	0.8414	0.6019	0.5543	0.8328	0.7701	0.9543	0.9647	0.9116	 0.872	 3.404	  3.46	 3.432	 3.396	 | 2.249 quantile
                      	 5.667	 2.885	 2.118	 3.456	 2.846	 2.956	 1.994	 2.255	 2.303	 2.421	 7.442	 7.224	  7.14	 7.168	 | 7.442 max

train losses     30:	0.5766	0.3232	0.2292	0.2156	0.3262	0.3161	0.3377	0.3416	0.3713	0.3727	0.7597	0.7669	  0.82	0.8219	
val losses       30:	0.6114	 0.313	0.2269	0.2107	0.3278	0.3005	0.3615	0.3803	0.3512	0.3501	 1.395	 1.402	 1.334	  1.32	 | 0.6346 mean
                     	 1.475	0.8413	0.5972	0.5482	0.8307	0.7685	 0.978	0.9706	0.9126	0.8761	 3.549	 3.531	 3.493	 3.425	 | 2.316 quantile
                      	 5.619	 2.889	 2.014	 3.405	 2.877	 2.984	  2.16	 2.251	 2.308	 2.535	 7.714	 6.946	 6.632	 6.666	 | 7.714 max

train losses     31:	0.5845	0.3217	0.2283	 0.215	0.3256	0.3159	0.3368	0.3427	0.3686	0.3696	0.7478	0.7587	0.8157	0.8178	
val losses       31:	0.6453	0.3141	0.2264	0.2138	0.3278	0.3001	0.3595	0.3768	0.3502	0.3473	 1.371	 1.377	 1.285	 1.275	 | 0.6263 mean
                     	  1.53	0.8399	0.5953	0.5551	 0.832	0.7673	0.9601	0.9721	0.9074	0.8706	 3.524	 3.495	 3.498	 3.394	 | 2.254 quantile
                      	 5.196	 3.059	 2.105	 3.402	 2.863	 2.976	 2.012	 2.238	 2.274	 2.444	 6.896	 6.559	 6.217	 6.511	 | 6.896 max

train losses     32:	0.5711	0.3207	0.2293	0.2173	0.3257	0.3159	 0.335	 0.341	 0.368	0.3687	0.6724	0.6842	0.7704	0.7755	
val losses       32:	0.6293	0.3106	0.2268	0.2129	 0.328	0.3007	0.3591	0.3812	0.3537	0.3512	  1.34	 1.351	 1.463	  1.44	 | 0.6463 mean
                     	 1.496	0.8307	 0.591	0.5511	0.8308	0.7709	0.9603	 0.983	0.9153	0.8832	 3.452	 3.493	 3.871	 3.773	 | 2.38 quantile
                      	 5.368	 2.794	 2.089	 3.268	 2.863	 3.002	 1.947	 2.321	 2.348	 2.439	 7.446	 7.122	  7.59	 7.645	 | 7.645 max

train losses     33:	0.5778	0.3192	0.2268	0.2124	0.3254	0.3156	0.3336	0.3375	0.3675	0.3684	0.6801	0.6904	0.8022	0.8079	
val losses       33:	0.6099	0.3092	0.2262	0.2119	0.3273	0.3004	0.3503	0.3685	0.3495	0.3474	 1.339	 1.357	   1.3	 1.288	 | 0.6203 mean
                     	 1.467	0.8245	0.5981	0.5517	0.8298	0.7676	0.9413	0.9525	0.9062	0.8628	 3.427	  3.46	  3.42	 3.311	 | 2.237 quantile
                      	 5.601	 2.808	 1.994	 3.307	 2.853	 2.999	  1.99	 2.194	  2.38	 2.473	 7.056	 7.264	 6.159	 6.192	 | 7.264 max

train losses     34:	0.5693	0.3178	 0.229	0.2167	0.3252	0.3151	0.3339	0.3388	0.3656	 0.366	0.6577	0.6633	0.7815	0.7844	
val losses       34:	0.6324	0.3089	0.2254	0.2102	0.3277	0.3004	0.3548	0.3708	0.3482	0.3459	 1.362	 1.362	 1.348	 1.335	 | 0.6308 mean
                     	 1.501	0.8274	0.5922	0.5494	0.8338	0.7722	0.9565	0.9603	0.9103	0.8689	 3.524	 3.543	 3.632	 3.535	 | 2.283 quantile
                      	 5.271	 2.948	 2.133	 3.296	 2.832	 2.977	 1.993	 2.315	 2.444	 2.487	 7.136	 6.826	 6.869	 6.441	 | 7.136 max

train losses     35:	0.5668	0.3175	0.2287	0.2153	0.3253	0.3154	0.3335	0.3379	0.3633	0.3639	0.6632	0.6646	0.7339	 0.738	
val losses       35:	0.6188	0.3066	0.2242	0.2103	0.3275	   0.3	0.3501	0.3689	0.3476	0.3461	 1.329	 1.335	 1.334	 1.322	 | 0.6228 mean
                     	 1.477	 0.825	0.5896	0.5453	0.8286	0.7697	0.9459	 0.951	0.9062	0.8623	 3.429	 3.493	 3.599	 3.494	 | 2.254 quantile
                      	 5.359	 2.853	 2.098	 3.213	  2.84	 2.975	 2.032	 2.322	 2.448	 2.503	 7.272	 7.038	 7.398	 7.438	 | 7.438 max

train losses     36:	0.5638	0.3161	0.2286	0.2161	0.3248	 0.315	0.3328	0.3374	0.3607	0.3611	0.6273	0.6284	0.6903	 0.695	
val losses       36:	0.6201	0.3062	 0.225	0.2106	0.3273	0.3002	0.3514	0.3691	0.3491	0.3474	 1.344	 1.354	 1.322	 1.313	 | 0.6242 mean
                     	 1.482	0.8156	0.5894	0.5483	0.8345	0.7702	0.9397	0.9545	0.9041	0.8665	 3.479	  3.51	  3.57	 3.465	 | 2.259 quantile
                      	 5.388	 2.981	 2.125	 3.544	 2.852	 3.007	 1.946	 2.283	 2.408	 2.592	 7.744	 7.444	 6.654	  6.75	 | 7.744 max

train losses     37:	0.5648	0.3142	0.2242	0.2111	0.3247	0.3147	0.3273	0.3332	0.3593	0.3597	0.6389	0.6428	0.6719	0.6777	
val losses       37:	0.6111	0.3057	0.2244	0.2118	0.3272	0.2999	0.3494	0.3692	0.3466	0.3441	 1.326	 1.337	 1.326	 1.316	 | 0.621 mean
                     	 1.469	0.8236	0.5877	0.5531	0.8282	 0.769	0.9444	0.9532	0.8969	0.8558	  3.49	 3.501	 3.447	 3.388	 | 2.249 quantile
                      	 5.477	 3.105	 2.054	 3.456	 2.855	 3.045	 1.948	 2.255	  2.44	 2.483	 7.191	 7.104	 6.853	 6.306	 | 7.191 max

train losses     38:	0.5617	0.3144	 0.227	0.2137	0.3247	0.3149	0.3282	0.3336	0.3604	0.3606	0.7342	0.7461	0.6732	0.6796	
val losses       38:	0.6076	0.3056	0.2252	0.2098	0.3274	   0.3	0.3491	0.3668	0.3493	 0.345	 1.342	 1.353	 1.341	 1.328	 | 0.625 mean
                     	 1.457	0.8153	0.5888	0.5471	0.8292	0.7701	0.9416	0.9492	0.8961	  0.86	 3.596	  3.58	  3.52	 3.469	 | 2.3 quantile
                      	 5.487	 2.963	 1.933	 3.355	 2.854	 2.991	 2.001	 2.284	 2.455	 2.508	 7.735	 7.389	   6.6	  6.74	 | 7.735 max

train losses     39:	 0.571	0.3121	0.2274	0.2152	0.3248	0.3148	0.3317	0.3349	0.3595	0.3592	0.6977	 0.703	0.6634	0.6691	
val losses       39:	0.6414	 0.304	0.2268	0.2126	 0.328	0.3008	0.3496	0.3664	0.3479	0.3451	 1.366	 1.367	 1.345	  1.33	 | 0.6307 mean
                     	 1.522	0.8138	0.5912	0.5539	 0.831	0.7706	0.9417	0.9548	0.9014	0.8578	 3.486	 3.494	 3.547	 3.494	 | 2.284 quantile
                      	 5.185	  3.21	 2.104	  3.36	 2.871	 2.974	 1.994	 2.249	  2.47	 2.421	 7.058	 6.715	 7.245	 6.848	 | 7.245 max

train losses     40:	0.5602	 0.311	0.2248	0.2114	0.3245	0.3148	0.3252	0.3313	0.3578	0.3581	0.6314	0.6417	0.6585	0.6625	
val losses       40:	0.6238	 0.304	0.2247	0.2096	0.3283	0.3005	0.3484	0.3668	0.3479	 0.345	 1.344	  1.35	 1.471	 1.447	 | 0.6437 mean
                     	 1.487	0.8103	0.5896	0.5485	0.8314	0.7737	0.9419	0.9441	0.8965	 0.854	 3.458	 3.471	 3.852	 3.746	 | 2.386 quantile
                      	 5.256	 2.922	 2.075	 3.148	 2.853	 2.957	 2.024	 2.332	 2.365	 2.508	 8.195	 6.945	 7.341	 7.317	 | 8.195 max

train losses     41:	0.5723	0.3104	 0.224	0.2116	0.3242	0.3146	0.3272	0.3295	0.3577	0.3574	0.6368	0.6419	0.7009	0.7065	
val losses       41:	0.6258	 0.304	0.2253	0.2107	 0.327	0.2999	  0.35	0.3672	0.3468	0.3443	 1.355	 1.374	  1.39	 1.371	 | 0.6351 mean
                     	 1.485	0.8076	0.5889	0.5568	0.8299	0.7706	0.9338	0.9499	0.8975	0.8519	 3.508	  3.56	 3.611	 3.545	 | 2.32 quantile
                      	 5.187	 2.958	 2.104	 3.078	 2.836	 3.033	 2.037	 2.282	 2.483	 2.462	 6.914	 6.856	 7.142	 7.053	 | 7.142 max

