train losses     15:	0.5901	0.3639	0.2428	0.2298	0.3279	0.3183	0.3594	0.3663	0.4084	0.4166	0.9686	0.9792	  1.11	 1.108	
val losses       15:	0.6486	0.3448	0.2333	0.2216	0.3279	0.3002	0.3697	0.3903	0.3745	0.3764	 1.305	 1.314	 1.289	 1.281	 | 0.6268 mean
                     	 1.529	0.9092	0.6268	0.5879	0.8324	0.7731	 1.012	  1.02	 1.001	0.9721	 3.361	 3.354	 3.142	 3.082	 | 2.203 quantile
                      	 5.207	 2.578	 2.379	 2.929	 2.973	  3.01	 2.297	 2.328	 2.595	 2.626	 7.046	 7.182	 6.284	 5.916	 | 7.182 max

train losses     20:	0.5862	0.3433	0.2365	0.2245	0.3275	0.3174	0.3497	0.3574	0.3906	0.3954	0.8783	0.8926	0.9817	0.9828	
val losses       20:	0.6204	0.3304	 0.233	 0.219	0.3281	0.3007	0.3593	0.3774	0.3641	0.3627	 1.278	 1.297	 1.259	 1.247	 | 0.6127 mean
                     	 1.488	0.8783	0.6124	0.5729	  0.83	0.7752	0.9777	0.9741	0.9551	0.9323	 3.408	 3.411	 3.383	 3.252	 | 2.155 quantile
                      	 5.506	 2.424	 2.225	 2.916	 2.896	 2.973	 2.017	 2.381	 2.374	 2.637	 6.907	 6.938	  6.51	 6.546	 | 6.938 max

train losses     25:	0.5892	0.3314	 0.232	0.2193	0.3267	0.3171	0.3443	0.3501	0.3808	0.3829	0.7825	0.7902	0.8994	0.9043	
val losses       25:	0.6612	0.3212	0.2311	0.2168	0.3282	0.3011	0.3558	0.3742	0.3559	0.3542	 1.291	 1.307	 1.302	 1.286	 | 0.6204 mean
                     	 1.557	0.8571	0.6027	  0.57	0.8323	0.7754	0.9684	0.9694	0.9292	0.8948	 3.395	 3.385	 3.403	 3.335	 | 2.189 quantile
                      	 5.259	 2.579	 2.038	 3.131	 2.948	 2.906	 2.163	  2.25	 2.338	 2.368	 6.832	  7.22	 6.231	 6.256	 | 7.22 max

train losses     30:	0.5767	0.3228	0.2289	0.2157	0.3261	0.3161	 0.337	0.3413	0.3714	0.3721	0.7472	0.7547	0.8147	0.8165	
val losses       30:	0.6113	0.3131	0.2283	0.2122	0.3277	0.3009	 0.362	0.3784	0.3524	0.3509	 1.394	 1.401	 1.332	 1.317	 | 0.6344 mean
                     	  1.48	0.8352	0.5947	0.5501	0.8307	0.7719	0.9662	0.9736	0.9135	0.8734	 3.581	 3.583	 3.493	 3.415	 | 2.307 quantile
                      	 5.674	 2.986	 2.079	 3.474	 2.891	 2.967	 2.207	 2.302	  2.33	   2.5	 7.819	  6.79	 6.618	 6.635	 | 7.819 max

train losses     35:	0.5667	0.3172	0.2287	0.2155	0.3253	0.3153	 0.333	0.3375	0.3638	0.3638	0.6675	0.6683	0.7288	0.7327	
val losses       35:	0.6181	0.3066	0.2244	0.2116	0.3274	0.3001	0.3502	0.3679	0.3493	0.3477	  1.33	 1.337	 1.339	 1.326	 | 0.6239 mean
                     	 1.473	0.8226	0.5868	0.5486	0.8269	0.7707	0.9415	0.9474	0.9087	0.8657	 3.407	 3.493	 3.621	 3.512	 | 2.254 quantile
                      	 5.409	 2.891	 2.069	 3.279	 2.828	 2.959	 2.012	 2.242	 2.364	 2.489	 7.053	 6.885	 7.111	 7.161	 | 7.161 max

train losses     40:	0.5598	 0.311	0.2244	0.2115	0.3243	0.3146	0.3246	0.3303	0.3579	0.3577	0.6182	0.6286	0.6643	0.6679	
val losses       40:	0.6239	0.3041	 0.224	0.2102	0.3279	0.3005	 0.348	0.3657	0.3493	0.3457	 1.352	 1.355	 1.485	 1.462	 | 0.6466 mean
                     	 1.484	0.8086	0.5841	0.5503	 0.832	0.7734	0.9343	0.9443	 0.901	0.8537	 3.485	 3.521	 3.866	 3.774	 | 2.404 quantile
                      	   5.3	 2.922	  2.06	 3.231	 2.873	 2.933	 1.998	 2.261	 2.299	 2.512	 8.251	 6.969	 7.289	 7.427	 | 8.251 max

train losses     45:	0.5623	0.3053	0.2206	0.2069	0.3231	0.3134	0.3216	0.3253	0.3518	0.3507	0.5521	0.5583	0.5923	0.5995	
val losses       45:	0.6012	0.3015	0.2259	 0.213	0.3266	0.2996	0.3468	0.3631	0.3467	0.3444	 1.333	 1.337	 1.355	 1.337	 | 0.6236 mean
                     	 1.455	0.7985	0.5856	0.5549	0.8245	0.7671	0.9326	 0.938	0.8934	0.8471	 3.454	 3.448	  3.58	 3.505	 | 2.275 quantile
                      	 5.515	 3.069	 1.879	 3.357	  2.83	 2.988	 2.047	 2.286	  2.46	 2.588	 7.709	 7.297	 7.046	 6.891	 | 7.709 max

train losses     50:	0.5652	0.3019	0.2198	 0.206	0.3224	0.3125	0.3172	0.3184	0.3474	0.3466	0.5415	0.5524	0.6228	0.6276	
val losses       50:	0.6054	0.2978	0.2225	0.2088	0.3261	0.2992	0.3464	0.3642	0.3476	0.3474	 1.333	 1.338	 1.413	 1.396	 | 0.6318 mean
                     	 1.455	0.7958	 0.574	0.5519	 0.828	0.7658	0.9249	0.9351	 0.901	0.8538	 3.416	 3.465	  3.77	 3.684	 | 2.309 quantile
                      	 5.302	 3.201	 1.951	 3.354	   2.8	 3.021	 1.985	 2.234	   2.5	 2.508	 7.567	 7.115	 7.468	 7.165	 | 7.567 max

train losses     55:	  0.56	0.2988	0.2218	0.2078	0.3213	0.3118	0.3186	0.3218	0.3433	0.3416	0.5886	0.6068	 0.559	0.5631	
val losses       55:	0.5965	0.2955	0.2221	0.2075	0.3257	0.2989	0.3439	0.3624	0.3471	0.3457	  1.34	 1.346	 1.437	 1.415	 | 0.6344 mean
                     	  1.44	0.7943	0.5718	0.5479	0.8266	0.7637	0.9223	0.9394	0.8995	0.8508	 3.493	 3.535	  3.75	 3.645	 | 2.348 quantile
                      	 5.326	 3.279	 1.995	 3.466	 2.809	 3.019	 1.932	 2.156	 2.501	 2.581	 6.895	 6.678	 7.707	 7.561	 | 7.707 max

train losses     60:	0.5486	0.2958	0.2189	0.2048	0.3204	0.3108	0.3132	0.3151	0.3366	0.3346	0.7337	0.7203	0.5395	0.5466	
val losses       60:	0.6128	0.2945	0.2189	0.2084	0.3251	0.2987	0.3416	0.3587	0.3455	0.3454	 1.374	 1.394	 1.386	  1.37	 | 0.6339 mean
                     	 1.463	0.7809	0.5701	0.5513	 0.825	0.7676	0.9134	0.9233	0.8928	0.8493	 3.574	 3.621	 3.584	 3.509	 | 2.348 quantile
                      	 5.126	 3.219	 2.023	 3.244	 2.826	 2.984	 1.965	 2.121	 2.547	 2.563	  7.64	 7.376	 7.279	 7.332	 | 7.64 max

train losses     65:	0.5559	0.2922	0.2179	0.2041	0.3195	  0.31	 0.307	0.3115	 0.333	0.3312	0.4865	0.4887	0.4826	0.4863	
val losses       65:	0.6343	0.2917	0.2189	0.2057	 0.325	0.2987	0.3422	0.3597	0.3514	0.3518	 1.339	  1.35	 1.426	 1.415	 | 0.6364 mean
                     	  1.51	0.7667	0.5653	0.5388	0.8223	0.7652	0.9128	0.9211	0.9031	0.8603	 3.435	 3.464	 3.695	 3.649	 | 2.35 quantile
                      	 4.809	 3.227	 2.062	 3.552	  2.81	 3.025	 1.946	 2.185	 2.611	 2.567	 7.304	 7.086	 8.003	  7.32	 | 8.003 max

train losses     70:	0.5558	0.2877	0.2125	   0.2	0.3182	0.3084	0.3038	0.3074	0.3289	0.3259	0.4433	0.4511	0.4228	0.4262	
val losses       70:	0.6113	 0.291	 0.218	0.2084	0.3244	0.2978	0.3434	0.3587	0.3495	0.3504	 1.338	 1.349	 1.427	  1.41	 | 0.634 mean
                     	  1.47	0.7644	0.5606	0.5513	0.8205	0.7612	0.9088	0.9248	0.8949	0.8554	 3.477	 3.528	  3.76	 3.701	 | 2.346 quantile
                      	 4.859	 3.292	 2.085	 3.408	 2.821	 3.049	 1.996	 2.207	 2.707	 2.629	  7.91	  7.64	 7.565	 7.738	 | 7.91 max

train losses     75:	0.5507	0.2845	0.2133	0.1978	0.3174	0.3077	0.2984	0.3027	0.3226	0.3199	0.4571	0.4593	0.5312	0.5347	
val losses       75:	0.5989	0.2879	0.2176	0.2075	0.3237	0.2974	0.3413	0.3579	0.3525	0.3528	 1.468	 1.487	 1.595	 1.586	 | 0.6767 mean
                     	  1.44	0.7639	0.5619	0.5504	0.8215	0.7581	0.9088	0.9235	0.9014	 0.866	  3.72	 3.744	 4.004	 3.935	 | 2.566 quantile
                      	 4.969	 3.338	 2.045	 3.458	 2.803	 3.064	 2.025	 2.056	 2.737	 2.734	 9.528	 9.154	 8.471	 7.846	 | 9.528 max

train losses     80:	0.5411	0.2824	0.2135	0.1994	0.3165	0.3064	 0.302	0.3038	0.3196	0.3161	0.4449	0.4457	0.4177	0.4221	
val losses       80:	0.6432	 0.287	0.2201	0.2088	0.3239	0.2977	0.3417	0.3582	0.3535	0.3546	 1.349	 1.361	 1.421	 1.405	 | 0.6376 mean
                     	 1.542	0.7558	0.5702	0.5524	0.8198	0.7573	0.9085	0.9359	0.8958	 0.865	 3.473	   3.5	 3.719	 3.653	 | 2.358 quantile
                      	 4.658	 3.494	 2.275	 3.532	 2.847	 3.061	 1.943	 2.046	 2.763	 2.693	 8.248	 7.965	 7.671	 7.802	 | 8.248 max

train losses     85:	0.5379	0.2799	0.2101	0.1968	0.3153	0.3055	0.2949	 0.298	0.3141	0.3104	 0.443	 0.452	0.5093	0.5118	
val losses       85:	0.6073	0.2856	0.2156	0.2047	0.3231	0.2979	0.3401	 0.359	0.3545	0.3555	 1.365	 1.379	  1.43	 1.413	 | 0.6379 mean
                     	 1.459	0.7546	0.5586	0.5422	0.8158	0.7525	0.9062	0.9305	0.9053	0.8671	 3.539	 3.608	  3.73	 3.685	 | 2.359 quantile
                      	 4.866	 3.478	 2.159	 3.608	 2.851	 3.148	  2.03	  1.99	  2.92	 2.862	 8.378	 8.139	  7.99	 7.553	 | 8.378 max

train losses     90:	0.5355	0.2781	0.2114	0.1975	0.3144	0.3044	0.2966	0.3006	0.3115	0.3073	0.5565	0.5641	0.4021	 0.403	
val losses       90:	0.5879	0.2876	0.2185	0.2067	0.3221	0.2967	0.3437	0.3601	0.3582	0.3603	 1.604	 1.632	 1.429	 1.414	 | 0.6729 mean
                     	 1.439	0.7578	0.5605	0.5428	0.8172	0.7506	0.9113	0.9372	0.9012	 0.878	 4.003	 3.997	 3.751	 3.699	 | 2.589 quantile
                      	 5.067	 3.559	 2.069	 3.398	 2.823	 3.114	  2.13	 2.115	 2.884	 2.877	 9.843	 9.665	 7.744	  7.08	 | 9.843 max

train losses     95:	0.5306	 0.276	0.2112	0.1965	0.3129	0.3031	0.2938	0.2955	0.3071	0.3023	0.4316	0.4295	0.4303	0.4308	
val losses       95:	0.6201	0.2838	0.2182	0.2053	0.3224	 0.297	0.3426	0.3591	0.3565	0.3577	 1.335	  1.35	 1.421	 1.405	 | 0.6339 mean
                     	 1.492	 0.746	0.5658	0.5474	0.8184	0.7549	0.9141	0.9284	0.9007	0.8758	 3.518	 3.537	  3.74	 3.687	 | 2.365 quantile
                      	 4.598	 3.391	 2.159	 3.142	 2.833	 3.093	 2.056	 2.026	 2.852	  2.76	 8.233	 7.998	 7.639	 7.501	 | 8.233 max

